date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,stringency_index,reproduction_rate,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,year,month,day,country_South Korea,code_KOR,continent_Asia
2020-06-23,12484.0,46.0,47.0,241.08543,0.8883315,0.907643,281.0,1.0,0.42857143,5.4265466,0.019311553,0.00827638,37.0,0.714,53.24,0.957,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,23,True,True,True
2020-06-24,12535.0,51.0,48.142857,242.07033,0.9848892,0.92971337,281.0,0.0,0.2857143,5.4265466,0.0,0.0055175866,38.0,0.733,53.24,0.872,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,24,True,True,True
2020-06-25,12563.0,28.0,43.714287,242.61105,0.5407235,0.8441908,282.0,1.0,0.2857143,5.445858,0.019311553,0.0055175866,37.0,0.714,53.24,0.9379,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,25,True,True,True
2020-06-26,12602.0,39.0,42.285713,243.3642,0.7531506,0.8166028,282.0,0.0,0.2857143,5.445858,0.0,0.0055175866,35.0,0.675,53.24,1.0517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,26,True,True,True
2020-06-27,12653.0,51.0,40.0,244.34909,0.9848892,0.7724621,282.0,0.0,0.2857143,5.445858,0.0,0.0055175866,30.0,0.579,53.24,1.1576,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,27,True,True,True
2020-06-28,12715.0,62.0,42.0,245.5464,1.1973163,0.8110852,282.0,0.0,0.2857143,5.445858,0.0,0.0055175866,32.0,0.618,53.24,1.1482,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,28,True,True,True
2020-06-29,12757.0,42.0,45.57143,246.35748,0.8110852,0.88005507,282.0,0.0,0.2857143,5.445858,0.0,0.0055175866,32.0,0.618,53.24,1.1174,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,29,True,True,True
2020-06-30,12799.0,42.0,45.0,247.16858,0.8110852,0.8690199,282.0,0.0,0.14285715,5.445858,0.0,0.0027587933,32.0,0.618,53.24,1.1027,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,30,True,True,True
2020-07-01,12850.0,51.0,45.0,248.15346,0.9848892,0.8690199,282.0,0.0,0.14285715,5.445858,0.0,0.0027587933,33.0,0.637,53.24,1.1403,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,1,True,True,True
2020-07-02,12904.0,54.0,48.714287,249.19629,1.0428239,0.9407485,282.0,0.0,0.0,5.445858,0.0,0.0,34.0,0.656,56.94,1.1691,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,2,True,True,True
2020-07-03,12965.0,61.0,51.857143,250.3743,1.1780047,1.001442,282.0,0.0,0.0,5.445858,0.0,0.0,34.0,0.656,56.94,1.1467,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,3,True,True,True
2020-07-04,13028.0,63.0,53.57143,251.59093,1.2166278,1.0345476,283.0,1.0,0.14285715,5.4651694,0.019311553,0.0027587933,30.0,0.579,53.24,1.1214,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,4,True,True,True
2020-07-05,13089.0,61.0,53.42857,252.76892,1.1780047,1.0317887,283.0,0.0,0.14285715,5.4651694,0.0,0.0027587933,32.0,0.618,53.24,1.0852,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,5,True,True,True
2020-07-06,13137.0,48.0,54.285713,253.69588,0.92695457,1.0483415,284.0,1.0,0.2857143,5.4844813,0.019311553,0.0055175866,32.0,0.618,53.24,1.0533,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,6,True,True,True
2020-07-07,13181.0,44.0,54.57143,254.5456,0.8497084,1.0538591,285.0,1.0,0.42857143,5.503793,0.019311553,0.00827638,36.0,0.695,53.24,1.0257,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,7,True,True,True
2020-07-08,13243.0,62.0,56.142857,255.7429,1.1973163,1.0842057,285.0,0.0,0.42857143,5.503793,0.0,0.00827638,31.0,0.598,53.24,0.9292,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,8,True,True,True
2020-07-09,13293.0,50.0,55.57143,256.7085,0.96557766,1.0731707,287.0,2.0,0.71428573,5.542416,0.038623106,0.013793967,26.0,0.502,53.24,0.8552,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,9,True,True,True
2020-07-10,13338.0,45.0,53.285713,257.5775,0.8690199,1.02903,288.0,1.0,0.85714287,5.5617275,0.019311553,0.01655276,22.0,0.425,53.24,0.8158,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,10,True,True,True
2020-07-11,13373.0,35.0,49.285713,258.25342,0.6759044,0.9517837,288.0,0.0,0.71428573,5.5617275,0.0,0.013793967,20.0,0.386,53.24,0.9274,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,11,True,True,True
2020-07-12,13417.0,44.0,46.857143,259.10312,0.8497084,0.9048842,289.0,1.0,0.85714287,5.581039,0.019311553,0.01655276,19.0,0.367,53.24,1.0593,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,12,True,True,True
2020-07-13,13479.0,62.0,48.857143,260.3004,1.1973163,0.9435073,289.0,0.0,0.71428573,5.581039,0.0,0.013793967,20.0,0.386,53.24,0.9752,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,13,True,True,True
2020-07-14,13512.0,33.0,47.285713,260.9377,0.63728124,0.9131606,289.0,0.0,0.5714286,5.581039,0.0,0.011035173,17.0,0.328,53.24,0.949,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,14,True,True,True
2020-07-15,13551.0,39.0,44.0,261.69086,0.7531506,0.8497084,289.0,0.0,0.5714286,5.581039,0.0,0.011035173,17.0,0.328,53.24,1.0331,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,15,True,True,True
2020-07-16,13612.0,61.0,45.57143,262.86887,1.1780047,0.88005507,291.0,2.0,0.5714286,5.6196623,0.038623106,0.011035173,16.0,0.309,53.24,0.9968,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,16,True,True,True
2020-07-17,13672.0,60.0,47.714287,264.02756,1.1586932,0.92143697,293.0,2.0,0.71428573,5.658285,0.038623106,0.013793967,16.0,0.309,53.24,0.8383,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,17,True,True,True
2020-07-18,13711.0,39.0,48.285713,264.7807,0.7531506,0.93247217,294.0,1.0,0.85714287,5.6775966,0.019311553,0.01655276,19.0,0.367,53.24,0.8373,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,18,True,True,True
2020-07-19,13745.0,34.0,46.857143,265.43732,0.65659285,0.9048842,295.0,1.0,0.85714287,5.6969085,0.019311553,0.01655276,19.0,0.367,53.24,0.9261,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,19,True,True,True
2020-07-20,13771.0,26.0,41.714287,265.9394,0.5021004,0.8055677,296.0,1.0,1.0,5.71622,0.019311553,0.019311553,19.0,0.367,53.24,1.089,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,20,True,True,True
2020-07-21,13816.0,45.0,43.42857,266.8084,0.8690199,0.8386732,296.0,0.0,1.0,5.71622,0.0,0.019311553,21.0,0.405,53.24,1.1856,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,21,True,True,True
2020-07-22,13879.0,63.0,46.857143,268.02505,1.2166278,0.9048842,297.0,1.0,1.1428572,5.7355313,0.019311553,0.022070346,21.0,0.405,53.24,1.2017,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,22,True,True,True
2020-07-23,13938.0,59.0,46.57143,269.16443,1.1393816,0.8993666,297.0,0.0,0.85714287,5.7355313,0.0,0.01655276,18.0,0.347,53.24,1.1978,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,23,True,True,True
2020-07-24,13979.0,41.0,43.857143,269.9562,0.7917737,0.8469496,298.0,1.0,0.71428573,5.7548428,0.019311553,0.013793967,16.0,0.309,53.24,1.3345,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,24,True,True,True
2020-07-25,14092.0,113.0,54.42857,272.13843,2.1822054,1.0511003,298.0,0.0,0.5714286,5.7548428,0.0,0.011035173,15.0,0.289,53.24,1.0961,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,25,True,True,True
2020-07-26,14150.0,58.0,57.857143,273.25848,1.1200701,1.1173114,298.0,0.0,0.42857143,5.7548428,0.0,0.00827638,15.0,0.289,53.24,0.8982,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,26,True,True,True
2020-07-27,14175.0,25.0,57.714287,273.74127,0.48278883,1.1145525,299.0,1.0,0.42857143,5.7741547,0.019311553,0.00827638,14.0,0.27,53.24,0.7934,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,27,True,True,True
2020-07-28,14203.0,28.0,55.285713,274.28198,0.5407235,1.0676531,300.0,1.0,0.5714286,5.793466,0.019311553,0.011035173,12.0,0.232,53.24,0.7466,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,28,True,True,True
2020-07-29,14251.0,48.0,53.142857,275.20895,0.92695457,1.0262711,300.0,0.0,0.42857143,5.793466,0.0,0.00827638,12.0,0.232,53.24,0.6444,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,29,True,True,True
2020-07-30,14269.0,18.0,47.285713,275.55655,0.34760797,0.9131606,300.0,0.0,0.42857143,5.793466,0.0,0.00827638,13.0,0.251,53.24,0.6821,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,30,True,True,True
2020-07-31,14305.0,36.0,46.57143,276.25177,0.69521594,0.8993666,301.0,1.0,0.42857143,5.8127775,0.019311553,0.00827638,12.0,0.232,53.24,0.6322,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,7,31,True,True,True
2020-08-01,14336.0,31.0,34.857143,276.85043,0.59865814,0.6731456,301.0,0.0,0.42857143,5.8127775,0.0,0.00827638,13.0,0.251,53.24,0.7054,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,1,True,True,True
2020-08-02,14366.0,30.0,30.857143,277.42978,0.5793466,0.59589934,301.0,0.0,0.42857143,5.8127775,0.0,0.00827638,13.0,0.251,53.24,0.8253,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,2,True,True,True
2020-08-03,14389.0,23.0,30.571428,277.87393,0.44416574,0.5903818,301.0,0.0,0.2857143,5.8127775,0.0,0.0055175866,13.0,0.251,53.24,0.9036,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,3,True,True,True
2020-08-04,14423.0,34.0,31.428572,278.53055,0.65659285,0.60693455,301.0,0.0,0.14285715,5.8127775,0.0,0.0027587933,13.0,0.251,53.24,0.8992,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,4,True,True,True
2020-08-05,14456.0,33.0,29.285715,279.16782,0.63728124,0.56555265,302.0,1.0,0.2857143,5.832089,0.019311553,0.0055175866,14.0,0.27,53.24,0.9442,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,5,True,True,True
2020-08-06,14499.0,43.0,32.857143,279.99823,0.83039683,0.6345225,302.0,0.0,0.2857143,5.832089,0.0,0.0055175866,18.0,0.347,53.24,0.8623,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,6,True,True,True
2020-08-07,14519.0,20.0,30.571428,280.38446,0.38623106,0.5903818,303.0,1.0,0.2857143,5.851401,0.019311553,0.0055175866,18.0,0.347,53.24,0.9286,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,7,True,True,True
2020-08-08,14562.0,43.0,32.285713,281.21484,0.83039683,0.6234873,304.0,1.0,0.42857143,5.8707123,0.019311553,0.00827638,17.0,0.328,53.24,0.9815,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,8,True,True,True
2020-08-09,14598.0,36.0,33.142857,281.91006,0.69521594,0.64004004,305.0,1.0,0.5714286,5.8900237,0.019311553,0.011035173,16.0,0.309,53.24,1.1419,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,9,True,True,True
2020-08-10,14626.0,28.0,33.857143,282.45078,0.5407235,0.65383404,305.0,0.0,0.5714286,5.8900237,0.0,0.011035173,16.0,0.309,53.24,1.3034,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,10,True,True,True
2020-08-11,14660.0,34.0,33.857143,283.10736,0.65659285,0.65383404,305.0,0.0,0.5714286,5.8900237,0.0,0.011035173,15.0,0.289,53.24,1.558,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,11,True,True,True
2020-08-12,14714.0,54.0,36.857143,284.1502,1.0428239,0.7117687,305.0,0.0,0.42857143,5.8900237,0.0,0.00827638,15.0,0.289,53.24,1.8779,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,12,True,True,True
2020-08-13,14770.0,56.0,38.714287,285.23166,1.081447,0.747633,305.0,0.0,0.42857143,5.8900237,0.0,0.00827638,15.0,0.289,53.24,2.3884,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,13,True,True,True
2020-08-14,14873.0,103.0,50.57143,287.22073,1.98909,0.97661287,305.0,0.0,0.2857143,5.8900237,0.0,0.0055175866,14.0,0.27,53.24,2.8038,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,14,True,True,True
2020-08-15,15039.0,166.0,68.14286,290.42645,3.2057178,1.3159444,305.0,0.0,0.14285715,5.8900237,0.0,0.0027587933,14.0,0.27,53.24,2.9841,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,15,True,True,True
2020-08-16,15318.0,279.0,102.85714,295.8144,5.3879232,1.9863312,305.0,0.0,0.0,5.8900237,0.0,0.0,13.0,0.251,53.24,2.6582,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,16,True,True,True
2020-08-17,15515.0,197.0,127.0,299.61874,3.8043761,2.4525673,305.0,0.0,0.0,5.8900237,0.0,0.0,13.0,0.251,53.24,2.4172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,17,True,True,True
2020-08-18,15761.0,246.0,157.28572,304.3694,4.7506423,3.0374315,306.0,1.0,0.14285715,5.9093356,0.019311553,0.0027587933,9.0,0.174,53.24,2.1983,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,18,True,True,True
2020-08-19,16058.0,297.0,192.0,310.10492,5.7355313,3.7078183,306.0,0.0,0.14285715,5.9093356,0.0,0.0027587933,12.0,0.232,53.24,1.9829,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,19,True,True,True
2020-08-20,16346.0,288.0,225.14285,315.66666,5.5617275,4.3478584,307.0,1.0,0.2857143,5.928647,0.019311553,0.0055175866,12.0,0.232,53.24,1.8301,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,20,True,True,True
2020-08-21,16670.0,324.0,256.7143,321.92358,6.256943,4.9575515,309.0,2.0,0.5714286,5.96727,0.038623106,0.011035173,18.0,0.347,53.24,1.6801,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,21,True,True,True
2020-08-22,17002.0,332.0,280.42856,328.33502,6.4114356,5.4155116,309.0,0.0,0.5714286,5.96727,0.0,0.011035173,24.0,0.463,53.24,1.5788,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,22,True,True,True
2020-08-23,17399.0,397.0,297.2857,336.0017,7.6666865,5.741049,309.0,0.0,0.5714286,5.96727,0.0,0.011035173,29.0,0.56,53.24,1.4787,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,23,True,True,True
2020-08-24,17665.0,266.0,307.14285,341.13858,5.1368732,5.9314055,309.0,0.0,0.5714286,5.96727,0.0,0.011035173,31.0,0.598,53.24,1.3884,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,24,True,True,True
2020-08-25,17945.0,280.0,312.0,346.54584,5.407235,6.0252047,310.0,1.0,0.5714286,5.986582,0.019311553,0.011035173,37.0,0.714,53.24,1.3446,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,25,True,True,True
2020-08-26,18265.0,320.0,315.2857,352.72552,6.179697,6.088657,312.0,2.0,0.85714287,6.0252047,0.038623106,0.01655276,42.0,0.811,53.24,1.3598,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,26,True,True,True
2020-08-27,18706.0,441.0,337.14285,361.2419,8.516396,6.510752,313.0,1.0,0.85714287,6.044516,0.019311553,0.01655276,46.0,0.888,53.24,1.2289,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,27,True,True,True
2020-08-28,19077.0,371.0,343.85715,368.4065,7.1645865,6.6404157,316.0,3.0,1.0,6.102451,0.05793466,0.019311553,58.0,1.119,53.24,1.0897,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,28,True,True,True
2020-08-29,19400.0,323.0,342.57144,374.64413,6.237632,6.6155863,321.0,5.0,1.7142857,6.1990085,0.096557766,0.03310552,64.0,1.235,53.24,0.9925,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,29,True,True,True
2020-08-30,19699.0,299.0,328.57144,380.4183,5.7741547,6.345225,323.0,2.0,2.0,6.237632,0.038623106,0.038623106,70.0,1.351,53.24,0.9829,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,30,True,True,True
2020-08-31,19947.0,248.0,326.0,385.20755,4.789265,6.2955666,324.0,1.0,2.142857,6.256943,0.019311553,0.0413819,79.0,1.525,53.24,0.9202,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,8,31,True,True,True
2020-09-01,20182.0,235.0,319.57144,389.7458,4.538215,6.1714206,324.0,0.0,2.0,6.256943,0.0,0.038623106,104.0,2.007,53.24,0.8326,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,1,True,True,True
2020-09-02,20449.0,267.0,312.0,394.90195,5.1561847,6.0252047,326.0,2.0,2.0,6.2955666,0.038623106,0.038623106,123.0,2.374,50.46,0.7249,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,2,True,True,True
2020-09-03,20644.0,195.0,276.85715,398.66772,3.765753,5.3465414,329.0,3.0,2.2857144,6.3535013,0.05793466,0.044140693,154.0,2.972,50.46,0.6814,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,3,True,True,True
2020-09-04,20842.0,198.0,252.14285,402.4914,3.8236876,4.8692703,331.0,2.0,2.142857,6.392124,0.038623106,0.0413819,157.0,3.03,50.46,0.654,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,4,True,True,True
2020-09-05,21010.0,168.0,230.0,405.73575,3.244341,4.4416575,333.0,2.0,1.7142857,6.4307475,0.038623106,0.03310552,159.0,3.069,50.46,0.6555,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,5,True,True,True
2020-09-06,21177.0,167.0,211.14285,408.96075,3.2250295,4.0774965,334.0,1.0,1.5714285,6.450059,0.019311553,0.030346727,163.0,3.146,50.46,0.689,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,6,True,True,True
2020-09-07,21296.0,119.0,192.71428,411.25885,2.298075,3.7216122,336.0,2.0,1.7142857,6.488682,0.038623106,0.03310552,162.0,3.126,50.46,0.7159,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,7,True,True,True
2020-09-08,21432.0,136.0,178.57143,413.88522,2.6263714,3.4484918,341.0,5.0,2.4285715,6.58524,0.096557766,0.046899486,150.0,2.895,50.46,0.7072,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,8,True,True,True
2020-09-09,21588.0,156.0,162.71428,416.89783,3.0126023,3.1422656,344.0,3.0,2.5714285,6.6431746,0.05793466,0.04965828,154.0,2.972,50.46,0.7145,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,9,True,True,True
2020-09-10,21743.0,155.0,157.0,419.8911,2.993291,3.031914,346.0,2.0,2.4285715,6.6817975,0.038623106,0.046899486,169.0,3.262,50.46,0.7379,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,10,True,True,True
2020-09-11,21919.0,176.0,153.85715,423.28995,3.3988335,2.9712205,350.0,4.0,2.7142856,6.7590437,0.07724621,0.052417073,175.0,3.377,50.46,0.7182,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,11,True,True,True
2020-09-12,22055.0,136.0,149.28572,425.91632,2.6263714,2.882939,355.0,5.0,3.142857,6.8556013,0.096557766,0.060693454,164.0,3.165,50.46,0.7093,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,12,True,True,True
2020-09-13,22176.0,121.0,142.71428,428.25302,2.336698,2.7560346,358.0,3.0,3.4285715,6.913536,0.05793466,0.06621104,157.0,3.03,50.46,0.7431,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,13,True,True,True
2020-09-14,22285.0,109.0,141.28572,430.35797,2.1049592,2.7284467,363.0,5.0,3.857143,7.010094,0.096557766,0.07448742,157.0,3.03,50.46,0.7534,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,14,True,True,True
2020-09-15,22391.0,106.0,137.0,432.405,2.0470247,2.6456828,367.0,4.0,3.7142856,7.0873404,0.07724621,0.071728624,158.0,3.049,50.46,0.7369,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,15,True,True,True
2020-09-16,22504.0,113.0,130.85715,434.5872,2.1822054,2.5270548,367.0,0.0,3.2857144,7.0873404,0.0,0.063452244,160.0,3.088,50.46,0.7761,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,16,True,True,True
2020-09-17,22657.0,153.0,130.57143,437.54187,2.9546678,2.521537,372.0,5.0,3.7142856,7.183898,0.096557766,0.071728624,160.0,3.088,50.46,0.7537,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,17,True,True,True
2020-09-18,22783.0,126.0,123.42857,439.97513,2.4332557,2.3835974,377.0,5.0,3.857143,7.2804556,0.096557766,0.07448742,150.0,2.895,50.46,0.7248,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,9,18,True,True,True
