country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,collected_at,data_source,collector
South Korea,2020-12-06,37537.0,631.0,539.4286,724.89777,12.185591,10.417204,545.0,5.0,3.142857,10.5247965,0.096557766,0.060693454,2.909738,0.26521158,754.5996,14.555003,,,,,125.0,2.412,,,60.65,1.3177,3193515.0,14371.0,61.615,0.277,21128.0,0.408,2.431464,41.155926,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-07,38152.0,615.0,564.7143,736.7744,11.876605,10.90551,549.0,4.0,3.2857144,10.602043,0.07724621,0.063452244,,,,,,,,,126.0,2.432,,,60.65,1.273,3208024.0,14509.0,61.895,0.28,21172.0,0.408,2.4777436,40.41548,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-08,38739.0,587.0,584.1429,748.1103,11.335882,11.280706,552.0,3.0,3.7142856,10.659978,0.05793466,0.071728624,,,,,,,,,134.0,2.586,,,57.87,1.2385,3219973.0,11949.0,62.125,0.231,19618.0,0.379,2.5542734,39.362934,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-09,39409.0,670.0,606.8571,761.049,12.938741,11.719355,556.0,4.0,4.285714,10.737224,0.07724621,0.0827638,,,,,,,,,134.0,2.586,,,57.87,1.2302,3251884.0,31911.0,62.741,0.616,20895.0,0.403,2.6145914,38.5262,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-10,40089.0,680.0,626.8571,774.18085,13.131856,12.105585,564.0,8.0,5.0,10.891716,0.15449242,0.096557766,,,,,,,,,149.0,2.876,,,57.87,1.2774,3276595.0,24711.0,63.218,0.477,20866.0,0.403,2.7013266,37.321754,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-11,40778.0,689.0,635.5714,787.4865,13.30566,12.273871,572.0,8.0,5.142857,11.046208,0.15449242,0.09931656,,,,,,,,,172.0,3.319,,,57.87,1.4016,3309861.0,33266.0,63.86,0.642,21972.0,0.424,2.7743125,36.262383,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-12,41728.0,950.0,688.8571,805.8325,18.345976,13.302901,578.0,6.0,5.428571,11.162078,0.11586932,0.10483415,,,,,,,,,169.0,3.262,,,57.87,1.431,3348512.0,38651.0,64.605,0.746,24195.0,0.467,2.8351815,35.379314,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-13,42758.0,1030.0,745.8571,825.7234,19.8909,14.40366,580.0,2.0,5.0,11.200701,0.038623106,0.096557766,-1.3422819,0.23142305,672.5996,12.973356,,,,,179.0,3.455,,,57.87,1.359,3373243.0,24731.0,65.083,0.477,25675.0,0.495,2.8854454,34.701614,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-14,43476.0,718.0,760.5714,839.5891,13.865695,14.687816,587.0,7.0,5.428571,11.335882,0.13518088,0.10483415,,,,,,,,,185.0,3.57,,,57.87,1.3483,3395687.0,22444.0,65.516,0.433,26809.0,0.517,2.9096928,34.381184,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-15,44356.0,880.0,802.4286,856.58325,16.994167,15.496142,600.0,13.0,6.857143,11.586932,0.2510502,0.13242207,,,,,,,,,205.0,3.956,,,57.87,1.3313,3439868.0,44181.0,66.368,0.852,31414.0,0.606,2.8492327,35.176098,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-16,45434.0,1078.0,860.7143,877.4011,20.817854,16.62173,612.0,12.0,8.0,11.818671,0.23173864,0.15449242,,,,,,,,,226.0,4.362,,,57.87,1.2824,3487417.0,47549.0,67.286,0.917,33648.0,0.649,2.7997582,35.842045,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-17,46448.0,1014.0,908.4286,896.98303,19.581915,17.543167,634.0,22.0,10.0,12.243525,0.4248542,0.19311553,,,,,,,,,242.0,4.67,,,57.87,1.2474,3537488.0,50071.0,68.252,0.966,37270.0,0.719,2.7187898,36.947784,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-18,47512.0,1064.0,962.0,917.5305,20.547493,18.577715,645.0,11.0,10.428572,12.455952,0.2124271,0.20139192,,,,,,,,,246.0,4.748,,,57.87,1.2261,3621287.0,83799.0,69.868,1.617,44489.0,0.858,2.6144598,38.615772,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-19,48557.0,1045.0,975.5714,937.7111,20.180573,18.8398,659.0,14.0,11.571428,12.726314,0.27036175,0.22346227,,,,,,,,,275.0,5.307,,,57.87,1.2137,3726232.0,104945.0,71.893,2.025,53960.0,1.041,2.4660096,41.49974,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-20,49654.0,1097.0,985.1429,958.8959,21.184774,19.02464,674.0,15.0,13.428572,13.015987,0.2896733,0.25932658,-4.6775923,0.12868479,381.9995,7.368151,,,,,278.0,5.365,,,57.87,1.1741,3807972.0,81740.0,73.47,1.577,62104.0,1.198,2.2776217,45.5879,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-21,50578.0,924.0,1014.5714,976.73975,17.843876,19.59295,698.0,24.0,15.857142,13.479465,0.46347728,0.30622607,,,,,,,,,274.0,5.288,,,57.87,1.1199,3864492.0,56520.0,74.561,1.09,66972.0,1.292,2.088753,49.982418,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-22,51444.0,866.0,1012.5714,993.46356,16.723804,19.554327,722.0,24.0,17.428572,13.942942,0.46347728,0.3365728,,,,,,,,,281.0,5.423,,,61.57,1.105,3972814.0,108322.0,76.651,2.09,76135.0,1.469,1.913839,55.13115,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-23,52534.0,1090.0,1014.2857,1014.5132,21.049593,19.587433,739.0,17.0,18.142857,14.271238,0.32829642,0.35036677,,,,,,,,,284.0,5.481,,,67.13,1.0929,4080031.0,107217.0,78.719,2.069,84659.0,1.633,1.7195659,61.470222,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-24,53519.0,985.0,1010.1429,1033.535,19.021881,19.507427,756.0,17.0,17.428572,14.599534,0.32829642,0.3365728,,,,,,,,,291.0,5.616,,,68.98,1.1186,4193762.0,113731.0,80.914,2.194,93753.0,1.809,1.5252838,68.86804,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-25,54754.0,1235.0,1034.5714,1057.3848,23.849768,19.979181,773.0,17.0,18.285715,14.927831,0.32829642,0.35312554,,,,,,,,,311.0,6.002,,,68.98,1.0925,4311840.0,118078.0,83.192,2.278,98650.0,1.903,1.3661977,75.88335,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-26,55885.0,1131.0,1046.8572,1079.2262,21.841368,20.216438,793.0,20.0,19.142857,15.314062,0.38623106,0.36967832,,,,,,,,,299.0,5.77,,,68.98,1.048,4376054.0,64214.0,84.431,1.239,92832.0,1.791,1.2690172,80.64987,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-27,56855.0,970.0,1028.7142,1097.9584,18.732206,19.866072,808.0,15.0,19.142857,15.603735,0.2896733,0.36967832,-1.8171363,0.08855127,268.3994,5.1769896,,,,,293.0,5.655,,,68.98,1.0245,4447176.0,71122.0,85.803,1.372,91315.0,1.762,1.2033424,84.32495,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-28,57661.0,806.0,1011.8571,1113.5234,15.565112,19.540533,819.0,11.0,17.285715,15.816162,0.2124271,0.333814,,,,,,,,,295.0,5.693,,,68.98,1.0395,4503323.0,56147.0,86.886,1.083,91262.0,1.761,1.1453167,87.77958,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-29,58705.0,1044.0,1037.2858,1133.6847,20.161263,20.031599,859.0,40.0,19.571428,16.588625,0.7724621,0.3779547,,,,,,,,,330.0,6.369,,,68.98,0.9912,4611708.0,108385.0,88.977,2.091,91271.0,1.761,1.117677,89.608215,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-30,59755.0,1050.0,1031.5714,1153.9619,20.277132,19.921247,879.0,20.0,20.0,16.974855,0.38623106,0.38623106,,,,,,,,,332.0,6.407,,,68.98,0.9494,4714203.0,102495.0,90.955,1.978,90596.0,1.748,1.1091864,90.2306,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2020-12-31,60722.0,967.0,1029.0,1172.6361,18.674273,19.871588,900.0,21.0,20.571428,17.380398,0.4055426,0.39726624,,,,,,,,,344.0,6.639,,,68.98,0.9215,4809285.0,95082.0,92.789,1.834,87932.0,1.697,1.1224394,89.17949,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-01,62574.0,1852.0,1117.1428,1208.4011,35.764996,21.573765,917.0,17.0,20.571428,17.708694,0.32829642,0.39726624,,,,,,,,,354.0,6.832,,,60.65,0.8796,4910461.0,101176.0,94.741,1.952,85517.0,1.65,1.159241,86.49324,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-02,63231.0,657.0,1049.4286,1221.0889,12.687691,20.266096,942.0,25.0,21.285715,18.191483,0.48278883,0.4110602,,,,,,,,,361.0,6.967,,,62.04,0.8808,4963447.0,52986.0,95.764,1.022,83913.0,1.619,1.1768017,85.24807,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-03,64251.0,1020.0,1056.5714,1240.7866,19.697784,20.404036,962.0,20.0,22.0,18.577715,0.38623106,0.4248542,-1.4492306,0.05747472,177.79932,3.4304235,,,,,355.0,6.851,,,62.04,0.955,5037010.0,73563.0,97.183,1.419,84262.0,1.626,1.1949955,83.960106,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-04,64965.0,714.0,1043.4286,1254.5751,13.788449,20.150227,981.0,19.0,23.142857,18.944633,0.36691952,0.44692454,,,,,,,,,351.0,6.774,,,62.04,0.8983,5096389.0,59379.0,98.329,1.146,84724.0,1.635,1.2125417,82.675125,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-05,65803.0,838.0,1014.0,1270.7582,16.183083,19.581915,1007.0,26.0,21.142857,19.446733,0.5021004,0.4083014,,,,,,,,,386.0,7.449,,,67.59,0.8594,5191657.0,95268.0,100.167,1.838,82850.0,1.598,1.2250286,81.7774,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-06,66672.0,869.0,988.1429,1287.5399,16.78174,19.082573,1027.0,20.0,21.142857,19.832966,0.38623106,0.4083014,,,,,,,,,411.0,7.932,,,67.59,0.8317,5289600.0,97943.0,102.056,1.89,82200.0,1.586,1.2340958,81.114975,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-07,67346.0,674.0,946.2857,1300.5559,13.015987,18.274248,1046.0,19.0,20.857143,20.199884,0.36691952,0.40278384,,,,,,,,,400.0,7.72,,,63.89,0.7759,5392390.0,102790.0,104.04,1.983,83301.0,1.607,1.2292045,81.48292,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-08,67987.0,641.0,773.2857,1312.9346,12.378706,14.933349,1081.0,35.0,23.428572,20.87579,0.6759044,0.4524421,,,,,,,,,404.0,7.797,,,63.89,0.762,5483517.0,91127.0,105.798,1.758,81865.0,1.579,1.1775254,85.67101,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-09,68644.0,657.0,773.2857,1325.6223,12.687691,14.933349,1100.0,19.0,22.571428,21.242708,0.36691952,0.43588936,,,,,,,,,409.0,7.893,,,63.89,0.7732,5577126.0,93609.0,107.604,1.806,87668.0,1.691,1.124875,90.443886,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-10,69095.0,451.0,692.0,1334.3318,8.709511,13.363595,1125.0,25.0,23.285715,21.725498,0.48278883,0.4496833,-4.6706343,-0.04014286,-126.80078,-2.446468,,,,,401.0,7.739,,,63.89,0.7426,5634074.0,56948.0,108.703,1.099,85295.0,1.646,1.0616449,96.659355,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-11,69632.0,537.0,666.7143,1344.7021,10.370304,12.875289,1140.0,15.0,22.714285,22.015171,0.2896733,0.43864813,,,,,,,,,395.0,7.623,,,63.89,0.744,5676117.0,42043.0,109.514,0.811,82818.0,1.598,1.0007125,102.80513,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-12,70193.0,561.0,627.1429,1355.5359,10.833781,12.111103,1165.0,25.0,22.571428,22.49796,0.48278883,0.43588936,,,,,,,,,390.0,7.527,,,63.89,0.7169,5770654.0,94537.0,111.338,1.824,82714.0,1.596,0.9341851,109.97428,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-13,70717.0,524.0,577.8571,1365.6552,10.119254,11.159319,1185.0,20.0,22.571428,22.884192,0.38623106,0.43588936,,,,,,,,,374.0,7.218,,,63.89,0.7136,5863046.0,92392.0,113.12,1.783,81921.0,1.581,0.8632227,118.34293,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-14,71229.0,512.0,554.7143,1375.5426,9.887515,10.712395,1195.0,10.0,21.285715,23.077307,0.19311553,0.4110602,,,,,,,,,380.0,7.334,,,63.89,0.7465,5950671.0,87625.0,114.811,1.691,79754.0,1.539,0.80030096,126.30657,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-15,71809.0,580.0,546.0,1386.7434,11.200701,10.544108,1217.0,22.0,19.428572,23.502161,0.4248542,0.3751959,,,,,,,,,374.0,7.218,,,63.89,0.7872,6035060.0,84389.0,116.439,1.628,78792.0,1.52,0.7643549,131.79817,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-16,72329.0,520.0,526.4286,1396.7854,10.042007,10.166154,1236.0,19.0,19.428572,23.86908,0.36691952,0.3751959,,,,,,,,,360.0,6.948,,,63.89,0.793,6122866.0,87806.0,118.133,1.694,77963.0,1.504,0.7348074,136.7592,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-17,72718.0,389.0,517.5714,1404.2976,7.512194,9.995109,1249.0,13.0,17.714285,24.12013,0.2510502,0.34209037,-3.4343956,-0.10917094,-352.00098,-6.791435,,,,,352.0,6.793,,,63.89,0.7594,6168702.0,45836.0,119.018,0.884,76375.0,1.474,0.71571726,140.23141,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-18,73104.0,386.0,496.0,1411.7518,7.45426,9.57853,1264.0,15.0,17.714285,24.409803,0.2896733,0.34209037,,,,,,,,,343.0,6.62,,,63.89,0.7287,6206682.0,37980.0,119.75,0.733,75795.0,1.462,0.6941974,144.31633,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-19,73508.0,404.0,473.57144,1419.5537,7.8018675,9.1454,1283.0,19.0,16.857143,24.776724,0.36691952,0.32553762,,,,,,,,,335.0,6.465,,,63.89,0.6856,6279384.0,72702.0,121.153,1.403,72676.0,1.402,0.6789708,147.39825,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-20,73909.0,401.0,456.0,1427.2976,7.743933,8.806068,1300.0,17.0,16.428572,25.10502,0.32829642,0.31726125,,,,,,,,,323.0,6.234,,,63.89,0.6907,6351131.0,71747.0,122.537,1.384,69726.0,1.345,0.67162865,148.98982,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-21,74254.0,345.0,432.14285,1433.9601,6.662486,8.34535,1316.0,16.0,17.285715,25.414005,0.30898485,0.333814,,,,,,,,,317.0,6.118,,,63.89,0.7272,6417231.0,66100.0,123.813,1.275,66651.0,1.286,0.6648908,150.48395,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-22,74685.0,431.0,410.85715,1442.2833,8.323279,7.93429,1328.0,12.0,15.857142,25.645742,0.23173864,0.30622607,,,,,,,,,299.0,5.77,,,63.89,0.8046,6482880.0,65649.0,125.079,1.267,63974.0,1.234,0.6576424,152.11264,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-23,75077.0,392.0,392.57144,1449.8535,7.570129,7.5811644,1337.0,9.0,14.428572,25.819548,0.17380399,0.27863812,,,,,,,,,297.0,5.732,,,63.89,0.8733,6557064.0,74184.0,126.511,1.431,62028.0,1.197,0.65159464,153.52785,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-24,75514.0,437.0,399.42856,1458.2926,8.439149,7.7135863,1349.0,12.0,14.285714,26.051285,0.23173864,0.27587932,-5.062126,-0.20732664,-682.001,-13.158387,,,,,282.0,5.442,,,63.89,0.9396,6594709.0,37645.0,127.237,0.726,60858.0,1.174,0.6485457,154.21335,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-25,75863.0,349.0,394.14285,1465.0323,6.7397323,7.6115108,1360.0,11.0,13.714286,26.263712,0.2124271,0.26484415,,,,,,,,,275.0,5.307,,,63.89,0.9449,6624071.0,29362.0,127.803,0.567,59627.0,1.15,0.649491,153.9948,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-26,76422.0,559.0,416.2857,1475.8275,10.795158,8.039124,1371.0,11.0,12.571428,26.47614,0.2124271,0.24277382,,,,,,,,,270.0,5.211,,,63.89,0.9795,6695112.0,71041.0,129.174,1.371,59390.0,1.146,0.6565361,152.45235,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-27,76919.0,497.0,430.0,1485.4254,9.597842,8.303968,1378.0,7.0,11.142858,26.61132,0.13518088,0.21518588,,,,,,,,,270.0,5.211,,,63.89,0.964,6763616.0,68504.0,130.496,1.322,58926.0,1.137,0.66735613,150.1851,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
South Korea,2021-01-28,77388.0,469.0,447.7143,1494.4825,9.057118,8.646058,1386.0,8.0,10.0,26.765814,0.15449242,0.19311553,,,,,,,,,251.0,4.844,,,63.89,0.9523,6841266.0,77650.0,131.994,1.498,60576.0,1.169,0.6803174,147.48036,,,,,,,,,,,,,,KOR,Asia,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,,12.43000030517578,,2025-09-23 02:56:36.408290,OWID,최해혁
